Dialogue_ID,Utterance_ID,Speaker,Neuroticism,Extraversion,Openness,Agreeableness,Conscientiousness,Sentiment,DA,Utterance
dialogue-0531,dialogue-0531-002,語者一,high,high,high,high,high,positive,other,謝謝老闆
dialogue-0531,dialogue-0531-003,語者二,high,high,high,high,high,positive,other,這是今天剛到的加州空運櫻桃
dialogue-0531,dialogue-0531-004,語者二,high,high,high,high,high,positive,other,一盒999
dialogue-0531,dialogue-0531-005,語者一,high,high,high,high,high,negative,other,哇 蠻貴的誒
dialogue-0531,dialogue-0531-006,語者一,high,high,high,high,high,negative,other,老闆這是正常價位嗎
dialogue-0531,dialogue-0531-007,語者二,high,high,high,high,high,neutral,other,如果你想要吃到品質很好的加州櫻桃就需要這個價位
dialogue-0531,dialogue-0531-008,語者二,high,high,high,high,high,neutral,other,我已經算賣得便宜的了
dialogue-0531,dialogue-0531-009,語者二,high,high,high,high,high,neutral,other,你看我們的櫻桃
dialogue-0531,dialogue-0531-010,語者二,high,high,high,high,high,neutral,other,很飽滿又有光澤感
dialogue-0531,dialogue-0531-011,語者二,high,high,high,high,high,neutral,other,給你試吃一顆看看 很甜歐
dialogue-0531,dialogue-0531-012,語者一,high,high,high,high,high,positive,other,好誒 謝謝老闆
dialogue-0531,dialogue-0531-013,語者二,high,high,high,high,high,positive,other,吃起來怎麼樣
dialogue-0531,dialogue-0531-014,語者一,high,high,high,high,high,positive,other,真的很甜誒
dialogue-0531,dialogue-0531-015,語者一,high,high,high,high,high,positive,other,好好吃喔
dialogue-0531,dialogue-0531-016,語者二,high,high,high,high,high,positive,other,沒錯吧
dialogue-0531,dialogue-0531-017,語者一,high,high,high,high,high,neutral,other,但是老闆 我是自己住在外面的大學生
dialogue-0531,dialogue-0531-018,語者一,high,high,high,high,high,neutral,other,對我來說有點貴
dialogue-0531,dialogue-0531-019,語者一,high,high,high,high,high,neutral,other,可以算我800嗎
dialogue-0531,dialogue-0531-020,語者一,high,high,high,high,high,neutral,other,我回去一定會跟同學們宣傳
dialogue-0531,dialogue-0531-021,語者二,high,high,high,high,high,neutral,other,給你殺價的話我們這樣會沒辦法生存下去拉
dialogue-0531,dialogue-0531-022,語者二,high,high,high,high,high,neutral,other,我們已經賣很便宜了
dialogue-0531,dialogue-0531-023,語者二,high,high,high,high,high,neutral,other,現在匯率一直走高
dialogue-0531,dialogue-0531-024,語者二,high,high,high,high,high,neutral,other,我們的利潤空間也越來越小了
dialogue-0531,dialogue-0531-025,語者二,high,high,high,high,high,neutral,other,而且999這麼大一盒
dialogue-0531,dialogue-0531-026,語者二,high,high,high,high,high,neutral,other,可以吃很久 划算的拉
dialogue-0531,dialogue-0531-027,語者一,high,high,high,high,high,positive,other,那...謝謝老闆 我再看看！
dialogue-0532,dialogue-0532-000,語者一,high,high,high,high,high,positive,other,您好 請問是第一次來我們店裡消費嗎
dialogue-0532,dialogue-0532-001,語者二,high,high,high,high,high,neutral,other,對 我想來看看手錶
dialogue-0532,dialogue-0532-002,語者一,high,high,high,high,high,positive,other,需要為您介紹嗎
dialogue-0532,dialogue-0532-003,語者二,high,high,high,high,high,positive,other,好啊麻煩了
dialogue-0532,dialogue-0532-004,語者一,high,high,high,high,high,positive,other,你是要自己帶還是送人呢
dialogue-0532,dialogue-0532-005,語者二,high,high,high,high,high,positive,other,我想買來送禮的
dialogue-0532,dialogue-0532-006,語者一,high,high,high,high,high,positive,other,要送給誰呢
dialogue-0532,dialogue-0532-007,語者二,high,high,high,high,high,positive,other,送給我爸
dialogue-0532,dialogue-0532-008,語者一,high,high,high,high,high,positive,other,我們現在有父親節優惠活動
dialogue-0532,dialogue-0532-009,語者一,high,high,high,high,high,positive,other,滿三千現折一百、滿五千現折三百元
dialogue-0532,dialogue-0532-010,語者一,high,high,high,high,high,positive,other,如果是五十歲左右的男生歲推薦我們店的手工系列錶
dialogue-0532,dialogue-0532-011,語者二,high,high,high,high,high,positive,other,那可以幫我介紹一下手工錶嗎
dialogue-0532,dialogue-0532-012,語者一,high,high,high,high,high,positive,other,請跟我往這邊走
dialogue-0532,dialogue-0532-013,語者一,high,high,high,high,high,positive,other,現在玻璃櫃最左邊的是我們的經典款
dialogue-0532,dialogue-0532-014,語者一,high,high,high,high,high,positive,other,是咖啡色錶帶的
dialogue-0532,dialogue-0532-015,語者一,high,high,high,high,high,positive,other,錶帶跟錶身是可以分開賣的
dialogue-0532,dialogue-0532-016,語者一,high,high,high,high,high,positive,other,看你喜歡怎樣的款式跟顏色
dialogue-0532,dialogue-0532-017,語者二,high,high,high,high,high,neutral,other,請問有更大的錶面嗎
dialogue-0532,dialogue-0532-018,語者二,high,high,high,high,high,neutral,other,另外想詢問一下價錢
dialogue-0532,dialogue-0532-019,語者一,high,high,high,high,high,neutral,other,中間這款是最大的錶面的錶
dialogue-0532,dialogue-0532-020,語者一,high,high,high,high,high,neutral,other,價錢是5280
dialogue-0532,dialogue-0532-021,語者一,high,high,high,high,high,neutral,other,是去年冬季推出的新款喔
dialogue-0532,dialogue-0532-022,語者一,high,high,high,high,high,neutral,other,十分受年輕人的喜愛
dialogue-0532,dialogue-0532-023,語者一,high,high,high,high,high,neutral,other,相信送給爸爸也會讓他十分時髦喔
dialogue-0532,dialogue-0532-024,語者二,high,high,high,high,high,neutral,other,請問可以試戴嗎
dialogue-0532,dialogue-0532-025,語者一,high,high,high,high,high,positive,other,可以呀
dialogue-0532,dialogue-0532-026,語者二,high,high,high,high,high,positive,other,恩還蠻好看的
dialogue-0532,dialogue-0532-027,語者二,high,high,high,high,high,positive,other,有會員可以再額外折扣嗎
dialogue-0532,dialogue-0532-028,語者一,high,high,high,high,high,neutral,other,我們優惠無法並用喔～
dialogue-0532,dialogue-0532-029,語者二,high,high,high,high,high,positive,other,那我再考慮一下謝謝您
dialogue-0535,dialogue-0535-000,語者一,high,high,high,high,high,neutral,other,你好 請問是經理嗎
dialogue-0535,dialogue-0535-001,語者二,high,high,high,high,high,neutral,other,您好我是
dialogue-0535,dialogue-0535-002,語者二,high,high,high,high,high,neutral,other,請問有什麼可以協助您的嗎
dialogue-0535,dialogue-0535-003,語者一,high,high,high,high,high,neutral,other,是這樣的
dialogue-0535,dialogue-0535-004,語者一,high,high,high,high,high,neutral,other,我點了一份五分熟的牛排
dialogue-0535,dialogue-0535-005,語者一,high,high,high,high,high,neutral,other,但是吃起來是七分熟
dialogue-0535,dialogue-0535-006,語者二,high,high,high,high,high,neutral,other,我請廚師幫您看一下
dialogue-0535,dialogue-0535-007,語者二,high,high,high,high,high,neutral,other,您稍等
dialogue-0535,dialogue-0535-008,語者一,high,high,high,high,high,positive,other,好誒
dialogue-0535,dialogue-0535-009,語者二,high,high,high,high,high,negative,other,廚師說您的牛排確實被煎成七分熟了
dialogue-0535,dialogue-0535-010,語者二,high,high,high,high,high,negative,other,很抱歉我們馬上幫您更換
dialogue-0535,dialogue-0535-011,語者二,high,high,high,high,high,negative,other,再請您稍等一下
dialogue-0535,dialogue-0535-012,語者一,high,high,high,high,high,positive,other,好誒
dialogue-0535,dialogue-0535-013,語者一,high,high,high,high,high,positive,other,謝謝你經理
dialogue-0535,dialogue-0535-014,語者二,high,high,high,high,high,positive,other,久等了 這裡是您的牛排
dialogue-0535,dialogue-0535-015,語者一,high,high,high,high,high,positive,other,好的謝謝
dialogue-0535,dialogue-0535-016,語者一,high,high,high,high,high,positive,other,想請問這個是加紅酒醬沒錯嗎
dialogue-0535,dialogue-0535-017,語者二,high,high,high,high,high,positive,other,對的
dialogue-0535,dialogue-0535-018,語者一,high,high,high,high,high,neutral,other,怎麼像是蘑菇醬呢
dialogue-0535,dialogue-0535-019,語者二,high,high,high,high,high,positive,other,這是本店特調秘制紅酒醬
dialogue-0535,dialogue-0535-020,語者二,high,high,high,high,high,positive,other,有加入蘑菇製作
dialogue-0535,dialogue-0535-021,語者一,high,high,high,high,high,positive,other,原來如此
dialogue-0535,dialogue-0535-022,語者一,high,high,high,high,high,positive,other,覺得你們重新做一份的速度很快
dialogue-0535,dialogue-0535-023,語者一,high,high,high,high,high,positive,other,處理做錯餐點的方式也很棒
dialogue-0535,dialogue-0535-024,語者一,high,high,high,high,high,positive,other,我會上網給你們五星好評的
dialogue-0535,dialogue-0535-025,語者二,high,high,high,high,high,positive,other,謝謝您的鼓勵
dialogue-0535,dialogue-0535-026,語者二,high,high,high,high,high,positive,other,有任何問題歡迎再通知我
dialogue-0535,dialogue-0535-027,語者一,high,high,high,high,high,neutral,other,我先生下週三生日
dialogue-0535,dialogue-0535-028,語者一,high,high,high,high,high,neutral,other,想訂位晚上七點
dialogue-0535,dialogue-0535-029,語者二,high,high,high,high,high,positive,other,好的 這邊幫您登記了
dialogue-0535,dialogue-0535-030,語者二,high,high,high,high,high,positive,other,用餐愉快
dialogue-0537,dialogue-0537-000,語者一,high,high,high,high,high,positive,other,嗨嗨好久不見
dialogue-0537,dialogue-0537-001,語者二,high,high,high,high,high,positive,other,哈囉~最近過得怎麼樣
dialogue-0537,dialogue-0537-002,語者一,high,high,high,high,high,positive,other,還行哈哈剛忙完
dialogue-0537,dialogue-0537-003,語者一,high,high,high,high,high,positive,other,你呢
dialogue-0537,dialogue-0537-004,語者二,high,high,high,high,high,positive,other,我也是剛結束手上的事 可以休息一下了
dialogue-0537,dialogue-0537-005,語者一,high,high,high,high,high,positive,other,對了我最近有看到一家韓式料理
dialogue-0537,dialogue-0537-006,語者一,high,high,high,high,high,positive,other,是烤腸專賣店
dialogue-0537,dialogue-0537-007,語者一,high,high,high,high,high,positive,other,要一起去嗎！
dialogue-0537,dialogue-0537-008,語者二,high,high,high,high,high,negative,other,烤腸嗎...
dialogue-0537,dialogue-0537-009,語者二,high,high,high,high,high,negative,other,但是烤腸是不是蠻貴的
dialogue-0537,dialogue-0537-010,語者二,high,high,high,high,high,negative,other,我最近手頭有點緊
dialogue-0537,dialogue-0537-011,語者一,high,high,high,high,high,neutral,other,是有點貴但韓式烤牛腸在台灣真的很難吃到
dialogue-0537,dialogue-0537-012,語者一,high,high,high,high,high,neutral,other,我找了很久只有這家和另一家有賣
dialogue-0537,dialogue-0537-013,語者一,high,high,high,high,high,neutral,other,另一家在高雄
dialogue-0537,dialogue-0537-014,語者一,high,high,high,high,high,neutral,other,要去成本有點太高了
dialogue-0537,dialogue-0537-015,語者二,high,high,high,high,high,neutral,other,還是我們去吃點別的阿
dialogue-0537,dialogue-0537-016,語者二,high,high,high,high,high,neutral,other,可以選其他便宜一點又好吃的東西
dialogue-0537,dialogue-0537-017,語者二,high,high,high,high,high,neutral,other,烤腸感覺可以之後去韓國吃
dialogue-0537,dialogue-0537-018,語者二,high,high,high,high,high,neutral,other,說不定更便宜?
dialogue-0537,dialogue-0537-019,語者一,high,high,high,high,high,neutral,other,真的不試看看嗎
dialogue-0537,dialogue-0537-020,語者一,high,high,high,high,high,neutral,other,不知道什麼時侯才能去韓國
dialogue-0537,dialogue-0537-021,語者一,high,high,high,high,high,neutral,other,而且我們可以點便宜一點或少一點的套餐
dialogue-0537,dialogue-0537-022,語者一,high,high,high,high,high,neutral,other,感覺就不會太貴了嗎
dialogue-0537,dialogue-0537-023,語者一,high,high,high,high,high,neutral,other,而且我其實有抽到優惠券
dialogue-0537,dialogue-0537-024,語者一,high,high,high,high,high,neutral,other,快到期了想一並兌換
dialogue-0537,dialogue-0537-025,語者二,high,high,high,high,high,positive,other,哇那好像也不是不行ㄟ
dialogue-0537,dialogue-0537-026,語者二,high,high,high,high,high,positive,other,我們要約甚麼時候呢
dialogue-0537,dialogue-0537-027,語者二,high,high,high,high,high,positive,other,十二點怎麼樣?
dialogue-0537,dialogue-0537-028,語者一,high,high,high,high,high,positive,other,可可！
dialogue-0538,dialogue-0538-000,語者一,high,high,high,high,high,neutral,other,你在嗎
dialogue-0538,dialogue-0538-001,語者二,high,high,high,high,high,positive,other,嗨嗨
dialogue-0538,dialogue-0538-002,語者一,high,high,high,high,high,negative,other,有空嗎
dialogue-0538,dialogue-0538-003,語者一,high,high,high,high,high,negative,other,我需要聊聊
dialogue-0538,dialogue-0538-004,語者二,high,high,high,high,high,neutral,other,怎麼了?
dialogue-0538,dialogue-0538-005,語者一,high,high,high,high,high,negative,other,我覺得我現在心態不太好
dialogue-0538,dialogue-0538-006,語者二,high,high,high,high,high,neutral,other,發生甚麼事了
dialogue-0538,dialogue-0538-007,語者一,high,high,high,high,high,negative,other,我被分配到做投資組合的分析
dialogue-0538,dialogue-0538-008,語者一,high,high,high,high,high,negative,other,但我完全沒有經驗
dialogue-0538,dialogue-0538-009,語者二,high,high,high,high,high,negative,other,哇 感覺好困難
dialogue-0538,dialogue-0538-010,語者二,high,high,high,high,high,negative,other,是分組的作業嗎
dialogue-0538,dialogue-0538-011,語者二,high,high,high,high,high,negative,other,你有沒有修過相關的課
dialogue-0538,dialogue-0538-012,語者一,high,high,high,high,high,negative,other,對 是分組報告
dialogue-0538,dialogue-0538-013,語者一,high,high,high,high,high,negative,other,更狠的是明明有其他學長姐有經驗
dialogue-0538,dialogue-0538-014,語者一,high,high,high,high,high,negative,other,但他們只負責介紹公司和五力分析
dialogue-0538,dialogue-0538-015,語者一,high,high,high,high,high,negative,other,不需要做投資組合分析
dialogue-0538,dialogue-0538-016,語者一,high,high,high,high,high,negative,other,他們明明就是證券研究社的幹部
dialogue-0538,dialogue-0538-017,語者一,high,high,high,high,high,negative,other,然後我連投資學都沒修過
dialogue-0538,dialogue-0538-018,語者一,high,high,high,high,high,negative,other,怎麼會想不開把這麼難的部份給我啊
dialogue-0538,dialogue-0538-019,語者二,high,high,high,high,high,negative,other,怎麼會這樣 好奇怪
dialogue-0538,dialogue-0538-020,語者二,high,high,high,high,high,negative,other,你們是怎麼分配工作的阿
dialogue-0538,dialogue-0538-021,語者二,high,high,high,high,high,negative,other,沒辦法再溝通一下嗎
dialogue-0538,dialogue-0538-022,語者一,high,high,high,high,high,negative,other,各自認領的
dialogue-0538,dialogue-0538-023,語者一,high,high,high,high,high,negative,other,然後我晚到就只剩它了
dialogue-0538,dialogue-0538-024,語者一,high,high,high,high,high,negative,other,我有在群組問但都沒有人回
dialogue-0538,dialogue-0538-025,語者一,high,high,high,high,high,negative,other,心好累
dialogue-0538,dialogue-0538-026,語者二,high,high,high,high,high,negative,other,那好像也真的沒辦法了
dialogue-0538,dialogue-0538-027,語者二,high,high,high,high,high,negative,other,畢竟你比較晚到 好像也沒辦法說甚麼
dialogue-0538,dialogue-0538-028,語者二,high,high,high,high,high,negative,other,你要不要請教一下有相關經驗的人
dialogue-0538,dialogue-0538-029,語者二,high,high,high,high,high,negative,other,你可以做到的!
dialogue-0538,dialogue-0538-030,語者一,high,high,high,high,high,negative,other,行吧我看著辦
dialogue-0538,dialogue-0538-031,語者一,high,high,high,high,high,negative,other,祝我順利...
dialogue-0539,dialogue-0539-000,語者一,high,high,high,high,high,negative,other,你有空嗎
dialogue-0539,dialogue-0539-001,語者一,high,high,high,high,high,negative,other,我現在心情不太好嗚嗚嗚
dialogue-0539,dialogue-0539-002,語者二,high,high,high,high,high,neutral,other,來了來了
dialogue-0539,dialogue-0539-003,語者一,high,high,high,high,high,negative,other,可以聊聊嗎
dialogue-0539,dialogue-0539-004,語者二,high,high,high,high,high,positive,other,當然可以
dialogue-0539,dialogue-0539-005,語者一,high,high,high,high,high,negative,other,你應該知道我真的很愛會計吧
dialogue-0539,dialogue-0539-006,語者二,high,high,high,high,high,positive,other,對啊你不是最喜歡會計嗎
dialogue-0539,dialogue-0539-007,語者一,high,high,high,high,high,negative,other,最近有個高會期中考
dialogue-0539,dialogue-0539-008,語者一,high,high,high,high,high,negative,other,我真的真的花了很多時間準備
dialogue-0539,dialogue-0539-009,語者一,high,high,high,high,high,negative,other,其他科目就連必修我都沒有那麼認真
dialogue-0539,dialogue-0539-010,語者一,high,high,high,high,high,negative,other,但是為了高會考試 我甚至放棄跟那個我暗戀很久的學長看電影的機會
dialogue-0539,dialogue-0539-011,語者一,high,high,high,high,high,negative,other,真的花了超多時間準備
dialogue-0539,dialogue-0539-012,語者二,high,high,high,high,high,negative,other,我的天
dialogue-0539,dialogue-0539-013,語者二,high,high,high,high,high,negative,other,你真的很努力
dialogue-0539,dialogue-0539-014,語者二,high,high,high,high,high,negative,other,結果比預想的差很多嗎
dialogue-0539,dialogue-0539-015,語者一,high,high,high,high,high,negative,other,我也沒有期望要拿到全班前五名之類的
dialogue-0539,dialogue-0539-016,語者一,high,high,high,high,high,negative,other,但我預想的是至少可以高於班平均
dialogue-0539,dialogue-0539-017,語者一,high,high,high,high,high,negative,other,結過.....嗚嗚嗚嗚嗚嗚嗚太傷心了
dialogue-0539,dialogue-0539-018,語者一,high,high,high,high,high,negative,other,我竟然比班平均還低了十分....
dialogue-0539,dialogue-0539-019,語者二,high,high,high,high,high,neutral,other,沒事的還有下次
dialogue-0539,dialogue-0539-020,語者二,high,high,high,high,high,neutral,other,下次一定可以扳回一城的
dialogue-0539,dialogue-0539-021,語者二,high,high,high,high,high,neutral,other,這次只是失常而已
dialogue-0539,dialogue-0539-022,語者一,high,high,high,high,high,negative,other,我真的好難接受這件事...
dialogue-0539,dialogue-0539-023,語者一,high,high,high,high,high,negative,other,甚至有個朋友平常作業都不會寫
dialogue-0539,dialogue-0539-024,語者一,high,high,high,high,high,negative,other,都是我教她的
dialogue-0539,dialogue-0539-025,語者一,high,high,high,high,high,negative,other,結果他比我高了好多
dialogue-0539,dialogue-0539-026,語者一,high,high,high,high,high,negative,other,真是太挫折了....
dialogue-0539,dialogue-0539-027,語者二,high,high,high,high,high,neutral,other,歐...
dialogue-0539,dialogue-0539-028,語者二,high,high,high,high,high,neutral,other,沒事的你的實力很好的
dialogue-0539,dialogue-0539-029,語者二,high,high,high,high,high,neutral,other,一次失敗沒關係的
dialogue-0539,dialogue-0539-030,語者一,high,high,high,high,high,positive,other,好....
dialogue-0539,dialogue-0539-031,語者一,high,high,high,high,high,positive,other,我下次一定要扳回一城!!!
dialogue-0600,dialogue-0600-000,語者一,high,high,high,high,high,positive,other,哇你們的串珠手鍊好漂亮喔
dialogue-0600,dialogue-0600-001,語者一,high,high,high,high,high,positive,other,我很喜歡藍色白色這款的是設計欸
dialogue-0600,dialogue-0600-002,語者一,high,high,high,high,high,positive,other,請問要多少錢啊
dialogue-0600,dialogue-0600-003,語者二,high,high,high,high,high,positive,other,對啊～這個串珠手鍊的珍珠是我們跟墾丁的潛水店合作的
dialogue-0600,dialogue-0600-004,語者二,high,high,high,high,high,positive,other,每天從海裡面撈上來新鮮的珍珠
dialogue-0600,dialogue-0600-005,語者二,high,high,high,high,high,positive,other,再經過天然顏料彩繪而成的，每個都是獨一無二的喔
dialogue-0600,dialogue-0600-006,語者二,high,high,high,high,high,positive,other,算你便宜一點，一條3500就好了啦
dialogue-0600,dialogue-0600-007,語者一,high,high,high,high,high,negative,other,蛤3500!!!太誇張了吧
dialogue-0600,dialogue-0600-008,語者一,high,high,high,high,high,negative,other,雖然我很喜歡 但我覺得這差不多值100而已吧
dialogue-0600,dialogue-0600-009,語者二,high,high,high,high,high,neutral,other,ㄟ妹妹，你是第一次逛這個市集齁
dialogue-0600,dialogue-0600-010,語者二,high,high,high,high,high,neutral,other,這個假日市集是專門for設計師或文創店家擺攤的，我們平常都是擺在誠品裡面的餒
dialogue-0600,dialogue-0600-011,語者二,high,high,high,high,high,neutral,other,3500已經打折了啦
dialogue-0600,dialogue-0600-012,語者一,high,high,high,high,high,neutral,other,我是窮學生啦幫我打對折好不好
dialogue-0600,dialogue-0600-013,語者一,high,high,high,high,high,neutral,other,沒打折我就不買了喔
dialogue-0600,dialogue-0600-014,語者一,high,high,high,high,high,neutral,other,我看旁邊那家的也差不多就蠻便宜
dialogue-0601,dialogue-0601-000,語者一,high,high,high,high,high,positive,other,哈囉闆娘～不好意思～～
dialogue-0601,dialogue-0601-001,語者一,high,high,high,high,high,positive,other,我昨天618購物節忘記下單你們洋裝了啦
dialogue-0601,dialogue-0601-002,語者一,high,high,high,high,high,positive,other,但我真的有把商品加到購物車，也有領折扣券欸
dialogue-0601,dialogue-0601-003,語者一,high,high,high,high,high,positive,other,可不可以算一下折扣啦
dialogue-0601,dialogue-0601-004,語者二,high,high,high,high,high,positive,other,原來如此 我相信你真的有加進購物車
dialogue-0601,dialogue-0601-005,語者二,high,high,high,high,high,positive,other,但沒辦法啦 我們這邊都是以下單的為主
dialogue-0601,dialogue-0601-006,語者二,high,high,high,high,high,positive,other,折扣的部分只能下次有折扣再請你多支持囉
dialogue-0601,dialogue-0601-007,語者一,high,high,high,high,high,negative,other,蛤？以已下單的為主喔？
dialogue-0601,dialogue-0601-008,語者一,high,high,high,high,high,negative,other,可是我昨天如果沒有忘記下單，我現在也是已下單的人啊
dialogue-0601,dialogue-0601-009,語者一,high,high,high,high,high,negative,other,而且我領的折扣券折150而已餒，你們一件洋裝就要800
dialogue-0601,dialogue-0601-010,語者一,high,high,high,high,high,negative,other,這樣留住我一個客人也划算啦
dialogue-0601,dialogue-0601-011,語者二,high,high,high,high,high,neutral,other,好啦那不然你下次再來買我們家的衣服
dialogue-0601,dialogue-0601-012,語者二,high,high,high,high,high,neutral,other,我給你折扣100元
dialogue-0601,dialogue-0601-013,語者二,high,high,high,high,high,neutral,other,這樣可以嗎
dialogue-0601,dialogue-0601-014,語者一,high,high,high,high,high,positive,other,讚啦！就知道你們家最講義氣了啦～
dialogue-0601,dialogue-0601-015,語者一,high,high,high,high,high,positive,other,不枉費我每年都花那麼多錢買你們家衣服喔
dialogue-0604,dialogue-0604-000,語者一,high,high,high,high,high,negative,other,你知道嗎 我弟居然說他要結婚了欸
dialogue-0604,dialogue-0604-001,語者一,high,high,high,high,high,negative,other,他不知道奶奶就不喜歡他女友嗎
dialogue-0604,dialogue-0604-002,語者一,high,high,high,high,high,negative,other,奶奶最近又住院了還這樣刺激他
dialogue-0604,dialogue-0604-003,語者一,high,high,high,high,high,negative,other,居然當面帶女友去跟奶奶講
dialogue-0604,dialogue-0604-004,語者一,high,high,high,high,high,negative,other,真的有夠過分
dialogue-0604,dialogue-0604-005,語者二,high,high,high,high,high,positive,other,往好方面想，你弟勇氣可嘉欸～
dialogue-0604,dialogue-0604-006,語者二,high,high,high,high,high,positive,other,如果今天他因為奶奶的反對就遷就奶奶
dialogue-0604,dialogue-0604-007,語者二,high,high,high,high,high,positive,other,說明他不夠喜歡那個女生啊～
dialogue-0604,dialogue-0604-008,語者二,high,high,high,high,high,positive,other,現在他的真愛出現了，你應該要恭喜他們、守護他們
dialogue-0604,dialogue-0604-009,語者一,high,high,high,high,high,negative,other,但我還是覺得他很過分
dialogue-0604,dialogue-0604-010,語者一,high,high,high,high,high,negative,other,奶奶那麼辛苦把我們拉拔長大
dialogue-0604,dialogue-0604-011,語者一,high,high,high,high,high,negative,other,現在翅膀硬了就這樣
dialogue-0604,dialogue-0604-012,語者一,high,high,high,high,high,negative,other,就算他們是真愛也不該在這種時候告訴奶奶
dialogue-0604,dialogue-0604-013,語者二,high,high,high,high,high,neutral,other,我覺得你弟選在這時候告訴奶奶一定是有動機的吧
dialogue-0604,dialogue-0604-014,語者二,high,high,high,high,high,neutral,other,平常奶奶健健康康的時候，他們的真愛也許無法打動奶奶
dialogue-0604,dialogue-0604-015,語者二,high,high,high,high,high,neutral,other,但現在奶奶住院了，人都怕自己遺憾
dialogue-0604,dialogue-0604-016,語者二,high,high,high,high,high,neutral,other,我想他應該是認為奶奶會心軟才告訴奶奶啊
dialogue-0604,dialogue-0604-017,語者二,high,high,high,high,high,neutral,other,你這樣生氣很沒道理欸
dialogue-0604,dialogue-0604-018,語者一,high,high,high,high,high,negative,other,你這樣說也是沒錯啦
dialogue-0604,dialogue-0604-019,語者一,high,high,high,high,high,negative,other,但我還是很生氣
dialogue-0604,dialogue-0604-020,語者一,high,high,high,high,high,negative,other,算了啦我明天再去安慰奶奶
dialogue-0604,dialogue-0604-021,語者一,high,high,high,high,high,negative,other,吼每次都我在處理我弟的事
dialogue-0605,dialogue-0605-000,語者一,high,high,high,high,high,negative,other,不好意思，林先生，我們系統沒有你的訂位資料欸
dialogue-0605,dialogue-0605-001,語者一,high,high,high,high,high,negative,other,會不會是因為你的日期訂錯了呢
dialogue-0605,dialogue-0605-002,語者一,high,high,high,high,high,negative,other,或是你不小心按到取消了
dialogue-0605,dialogue-0605-003,語者二,high,high,high,high,high,negative,other,蛤？怎麼可能？
dialogue-0605,dialogue-0605-004,語者二,high,high,high,high,high,negative,other,我前幾天明明交代我們公司最細心的秘書幫我訂位了
dialogue-0605,dialogue-0605-005,語者二,high,high,high,high,high,negative,other,不可能沒有，你再找一次看看
dialogue-0605,dialogue-0605-006,語者一,high,high,high,high,high,neutral,other,好的我幫你再查看一下
dialogue-0605,dialogue-0605-007,語者一,high,high,high,high,high,neutral,other,喔我發現是因為訂到下禮拜一的了
dialogue-0605,dialogue-0605-008,語者一,high,high,high,high,high,neutral,other,不過我們現在這個時間點還是客滿的
dialogue-0605,dialogue-0605-009,語者一,high,high,high,high,high,neutral,other,還是您要等待大約半小時呢
dialogue-0605,dialogue-0605-010,語者一,high,high,high,high,high,neutral,other,或是我幫您保留下禮拜一的位子
dialogue-0605,dialogue-0605-011,語者二,high,high,high,high,high,negative,other,嘖，這間店月營業額還沒30萬的時候我就來吃了
dialogue-0605,dialogue-0605-012,語者二,high,high,high,high,high,negative,other,現在幫我和我太太喬一桌位子都做不到嗎
dialogue-0605,dialogue-0605-013,語者二,high,high,high,high,high,negative,other,叫你們經理出來
dialogue-0605,dialogue-0605-014,語者一,high,high,high,high,high,negative,other,非常不好意思，因為現在真的客滿了
dialogue-0605,dialogue-0605-015,語者一,high,high,high,high,high,negative,other,再等大約半小時就好
dialogue-0605,dialogue-0605-016,語者一,high,high,high,high,high,negative,other,我這邊可以先幫您們點餐
dialogue-0605,dialogue-0605-017,語者一,high,high,high,high,high,negative,other,然後先上檸檬水給您們
dialogue-0605,dialogue-0605-018,語者一,high,high,high,high,high,negative,other,請問這樣可以嗎
dialogue-0605,dialogue-0605-019,語者二,high,high,high,high,high,negative,other,不行，叫你們經理出來，現在
dialogue-0605,dialogue-0605-020,語者一,high,high,high,high,high,neutral,other,好的您先不要動怒
dialogue-0605,dialogue-0605-021,語者一,high,high,high,high,high,neutral,other,我現在就去請我們經理出來
dialogue-0605,dialogue-0605-022,語者一,high,high,high,high,high,neutral,other,稍等
dialogue-0607,dialogue-0607-000,語者一,high,high,high,high,high,negative,other,不是欸，我真的不懂
dialogue-0607,dialogue-0607-001,語者一,high,high,high,high,high,negative,other,為什麼我爸要一直叫我打掃房間啊？
dialogue-0607,dialogue-0607-002,語者一,high,high,high,high,high,negative,other,他看不慣我的房間又怎樣
dialogue-0607,dialogue-0607-003,語者一,high,high,high,high,high,negative,other,又不是他在住
dialogue-0607,dialogue-0607-004,語者二,high,high,high,high,high,neutral,other,你爸一定也是為了你著想啦
dialogue-0607,dialogue-0607-005,語者二,high,high,high,high,high,neutral,other,他希望妳可以讓自己的生活環境舒服一點呀
dialogue-0607,dialogue-0607-006,語者二,high,high,high,high,high,neutral,other,我覺得你可以安撫安撫他!
dialogue-0607,dialogue-0607-007,語者一,high,high,high,high,high,neutral,other,那我平常把房門都關起來
dialogue-0607,dialogue-0607-008,語者一,high,high,high,high,high,neutral,other,眼不見為淨，這樣應該就可以了吧？
dialogue-0607,dialogue-0607-009,語者一,high,high,high,high,high,neutral,other,我自己覺得我住得很舒服啊
dialogue-0607,dialogue-0607-010,語者一,high,high,high,high,high,neutral,other,比ikea還舒服欸
dialogue-0607,dialogue-0607-011,語者二,high,high,high,high,high,neutral,other,好啦還是你下次就稍微聽一下
